id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,technology
64295,on,2020,netzero,low,ref,high,ref,yes,high,3.955544705,fuel oil
64344,on,2020,netzero,high,ref,high,ref,yes,high,3.955320737,fuel oil
64393,on,2020,netzero,ref,low,ref,ref,no,high,3.955436348,fuel oil
64442,on,2020,netzero,low,low,ref,ref,no,high,3.955572623,fuel oil
64491,on,2020,netzero,high,ref,ref,ref,no,high,3.955320832,fuel oil
64540,on,2020,netzero,high,low,ref,ref,no,high,3.955345842,fuel oil
64589,on,2020,netzero,ref,low,low,ref,no,high,3.955436348,fuel oil
64638,on,2020,netzero,low,low,low,ref,no,high,3.955572623,fuel oil
64687,on,2020,netzero,high,low,low,ref,no,high,3.955345842,fuel oil
64736,on,2020,netzero,ref,low,high,ref,no,high,3.955436348,fuel oil
64785,on,2020,netzero,low,low,high,ref,no,high,3.955572623,fuel oil
64834,on,2020,netzero,high,low,high,ref,no,high,3.955345842,fuel oil
64883,on,2020,netzero,ref,low,ref,ref,yes,high,3.955436348,fuel oil
64932,on,2020,netzero,low,low,ref,ref,yes,high,3.955572623,fuel oil
64981,on,2020,netzero,high,low,ref,ref,yes,high,3.955345842,fuel oil
65030,on,2020,netzero,ref,ref,low,ref,no,high,3.955416679,fuel oil
65079,on,2020,netzero,ref,low,low,ref,yes,high,3.955436348,fuel oil
65128,on,2020,netzero,low,low,low,ref,yes,high,3.955572623,fuel oil
65177,on,2020,netzero,high,low,low,ref,yes,high,3.955345842,fuel oil
65226,on,2020,netzero,ref,low,high,ref,yes,high,3.955436348,fuel oil
65275,on,2020,netzero,low,low,high,ref,yes,high,3.955572623,fuel oil
65324,on,2020,netzero,high,low,high,ref,yes,high,3.955345842,fuel oil
65373,on,2020,netzero,ref,high,ref,ref,no,high,3.955397319,fuel oil
65422,on,2020,netzero,low,high,ref,ref,no,high,3.955525124,fuel oil
65471,on,2020,netzero,high,high,ref,ref,no,high,3.955301813,fuel oil
65520,on,2020,netzero,ref,high,low,ref,no,high,3.955397319,fuel oil
65569,on,2020,netzero,low,ref,low,ref,no,high,3.955544705,fuel oil
65618,on,2020,netzero,low,high,low,ref,no,high,3.955525124,fuel oil
65667,on,2020,netzero,high,high,low,ref,no,high,3.955301813,fuel oil
65716,on,2020,netzero,ref,high,high,ref,no,high,3.955397319,fuel oil
65765,on,2020,netzero,low,high,high,ref,no,high,3.955525124,fuel oil
65814,on,2020,netzero,high,high,high,ref,no,high,3.955301813,fuel oil
65863,on,2020,netzero,ref,high,ref,ref,yes,high,3.955397319,fuel oil
65912,on,2020,netzero,low,high,ref,ref,yes,high,3.955525124,fuel oil
65961,on,2020,netzero,high,high,ref,ref,yes,high,3.955301813,fuel oil
66010,on,2020,netzero,ref,high,low,ref,yes,high,3.955397319,fuel oil
66059,on,2020,netzero,low,high,low,ref,yes,high,3.955525124,fuel oil
66108,on,2020,netzero,high,ref,low,ref,no,high,3.955320737,fuel oil
66157,on,2020,netzero,high,high,low,ref,yes,high,3.955301813,fuel oil
66206,on,2020,netzero,ref,high,high,ref,yes,high,3.955397319,fuel oil
66255,on,2020,netzero,low,high,high,ref,yes,high,3.955525124,fuel oil
66304,on,2020,netzero,high,high,high,ref,yes,high,3.955301813,fuel oil
66353,on,2020,netzero,ref,ref,ref,low,no,high,3.955416679,fuel oil
66402,on,2020,netzero,low,ref,ref,low,no,high,3.955544705,fuel oil
66451,on,2020,netzero,high,ref,ref,low,no,high,3.955320737,fuel oil
66500,on,2020,netzero,ref,ref,low,low,no,high,3.955416679,fuel oil
66549,on,2020,netzero,low,ref,low,low,no,high,3.955544705,fuel oil
66598,on,2020,netzero,high,ref,low,low,no,high,3.955320737,fuel oil
66647,on,2020,netzero,ref,ref,high,ref,no,high,3.955416679,fuel oil
66696,on,2020,netzero,ref,ref,high,low,no,high,3.955416679,fuel oil
66745,on,2020,netzero,low,ref,high,low,no,high,3.955544705,fuel oil
66794,on,2020,netzero,high,ref,high,low,no,high,3.955320737,fuel oil
66843,on,2020,netzero,ref,ref,ref,low,yes,high,3.955416679,fuel oil
66892,on,2020,netzero,low,ref,ref,low,yes,high,3.955544705,fuel oil
66941,on,2020,netzero,high,ref,ref,low,yes,high,3.955320737,fuel oil
66990,on,2020,netzero,ref,ref,low,low,yes,high,3.955416679,fuel oil
67039,on,2020,netzero,low,ref,low,low,yes,high,3.955544705,fuel oil
67088,on,2020,netzero,high,ref,low,low,yes,high,3.955320737,fuel oil
67137,on,2020,netzero,ref,ref,high,low,yes,high,3.955416679,fuel oil
67186,on,2020,netzero,low,ref,high,ref,no,high,3.955544705,fuel oil
67235,on,2020,netzero,low,ref,high,low,yes,high,3.955544705,fuel oil
67284,on,2020,netzero,high,ref,high,low,yes,high,3.955320737,fuel oil
67333,on,2020,netzero,ref,low,ref,low,no,high,3.955436348,fuel oil
67382,on,2020,netzero,low,low,ref,low,no,high,3.955572623,fuel oil
67431,on,2020,netzero,high,low,ref,low,no,high,3.955345842,fuel oil
67480,on,2020,netzero,ref,low,low,low,no,high,3.955436348,fuel oil
67529,on,2020,netzero,low,low,low,low,no,high,3.955572623,fuel oil
67578,on,2020,netzero,high,low,low,low,no,high,3.955345842,fuel oil
67627,on,2020,netzero,ref,low,high,low,no,high,3.955436348,fuel oil
67676,on,2020,netzero,low,low,high,low,no,high,3.955572623,fuel oil
67725,on,2020,netzero,high,ref,high,ref,no,high,3.955320737,fuel oil
67774,on,2020,netzero,high,low,high,low,no,high,3.955345842,fuel oil
67823,on,2020,netzero,ref,low,ref,low,yes,high,3.955436348,fuel oil
67872,on,2020,netzero,low,low,ref,low,yes,high,3.955572623,fuel oil
67921,on,2020,netzero,high,low,ref,low,yes,high,3.955345842,fuel oil
67970,on,2020,netzero,ref,low,low,low,yes,high,3.955436348,fuel oil
68019,on,2020,netzero,low,low,low,low,yes,high,3.955572623,fuel oil
68068,on,2020,netzero,high,low,low,low,yes,high,3.955345842,fuel oil
68117,on,2020,netzero,ref,low,high,low,yes,high,3.955436348,fuel oil
68166,on,2020,netzero,low,low,high,low,yes,high,3.955572623,fuel oil
68215,on,2020,netzero,high,low,high,low,yes,high,3.955345842,fuel oil
68264,on,2020,netzero,ref,ref,ref,ref,yes,high,3.955416679,fuel oil
68313,on,2020,netzero,ref,high,ref,low,no,high,3.955397319,fuel oil
68362,on,2020,netzero,low,high,ref,low,no,high,3.955525124,fuel oil
68411,on,2020,netzero,high,high,ref,low,no,high,3.955301813,fuel oil
68460,on,2020,netzero,ref,high,low,low,no,high,3.955397319,fuel oil
68509,on,2020,netzero,low,high,low,low,no,high,3.955525124,fuel oil
68558,on,2020,netzero,high,high,low,low,no,high,3.955301813,fuel oil
68607,on,2020,netzero,ref,high,high,low,no,high,3.955397319,fuel oil
68656,on,2020,netzero,low,high,high,low,no,high,3.955525124,fuel oil
68705,on,2020,netzero,high,high,high,low,no,high,3.955301813,fuel oil
68754,on,2020,netzero,ref,high,ref,low,yes,high,3.955397319,fuel oil
105847,on,2020,netzero,ref,ref,ref,ref,no,low,3.955417043,fuel oil
105896,on,2020,netzero,low,ref,ref,ref,no,low,3.955544705,fuel oil
105945,on,2020,netzero,low,ref,ref,ref,yes,low,3.955544705,fuel oil
105994,on,2020,netzero,low,high,ref,low,yes,low,3.955525124,fuel oil
106043,on,2020,netzero,high,high,ref,low,yes,low,3.955301813,fuel oil
106092,on,2020,netzero,ref,high,low,low,yes,low,3.955397319,fuel oil
106141,on,2020,netzero,low,high,low,low,yes,low,3.955525124,fuel oil
106190,on,2020,netzero,high,high,low,low,yes,low,3.955301813,fuel oil
106239,on,2020,netzero,ref,high,high,low,yes,low,3.955397319,fuel oil
106288,on,2020,netzero,low,high,high,low,yes,low,3.955525124,fuel oil
106337,on,2020,netzero,high,high,high,low,yes,low,3.955301813,fuel oil
106386,on,2020,netzero,high,ref,ref,ref,yes,low,3.955320737,fuel oil
106435,on,2020,netzero,ref,ref,low,ref,yes,low,3.955416679,fuel oil
106484,on,2020,netzero,low,ref,low,ref,yes,low,3.955544705,fuel oil
106533,on,2020,netzero,high,ref,low,ref,yes,low,3.955320737,fuel oil
106582,on,2020,netzero,ref,ref,high,ref,yes,low,3.955416679,fuel oil
106631,on,2020,netzero,low,ref,high,ref,yes,low,3.955544705,fuel oil
106680,on,2020,netzero,high,ref,high,ref,yes,low,3.955320737,fuel oil
106729,on,2020,netzero,ref,low,ref,ref,no,low,3.955436348,fuel oil
106778,on,2020,netzero,low,low,ref,ref,no,low,3.955572623,fuel oil
106827,on,2020,netzero,high,ref,ref,ref,no,low,3.955320737,fuel oil
106876,on,2020,netzero,high,low,ref,ref,no,low,3.955345842,fuel oil
106925,on,2020,netzero,ref,low,low,ref,no,low,3.955436348,fuel oil
106974,on,2020,netzero,low,low,low,ref,no,low,3.955572623,fuel oil
107023,on,2020,netzero,high,low,low,ref,no,low,3.955345842,fuel oil
107072,on,2020,netzero,ref,low,high,ref,no,low,3.955436348,fuel oil
107121,on,2020,netzero,low,low,high,ref,no,low,3.955572623,fuel oil
107170,on,2020,netzero,high,low,high,ref,no,low,3.955345842,fuel oil
107219,on,2020,netzero,ref,low,ref,ref,yes,low,3.955436348,fuel oil
107268,on,2020,netzero,low,low,ref,ref,yes,low,3.955572623,fuel oil
107317,on,2020,netzero,high,low,ref,ref,yes,low,3.955345842,fuel oil
107366,on,2020,netzero,ref,ref,low,ref,no,low,3.955416679,fuel oil
107415,on,2020,netzero,ref,low,low,ref,yes,low,3.955436348,fuel oil
107464,on,2020,netzero,low,low,low,ref,yes,low,3.955572623,fuel oil
107513,on,2020,netzero,high,low,low,ref,yes,low,3.955345842,fuel oil
107562,on,2020,netzero,ref,low,high,ref,yes,low,3.955436348,fuel oil
107611,on,2020,netzero,low,low,high,ref,yes,low,3.955572623,fuel oil
107660,on,2020,netzero,high,low,high,ref,yes,low,3.955345842,fuel oil
107709,on,2020,netzero,ref,high,ref,ref,no,low,3.955397319,fuel oil
107758,on,2020,netzero,low,high,ref,ref,no,low,3.955525124,fuel oil
107807,on,2020,netzero,high,high,ref,ref,no,low,3.955301813,fuel oil
107856,on,2020,netzero,ref,high,low,ref,no,low,3.955397319,fuel oil
107905,on,2020,netzero,low,ref,low,ref,no,low,3.955544705,fuel oil
107954,on,2020,netzero,low,high,low,ref,no,low,3.955525124,fuel oil
108003,on,2020,netzero,high,high,low,ref,no,low,3.955306236,fuel oil
108052,on,2020,netzero,ref,high,high,ref,no,low,3.955397319,fuel oil
108101,on,2020,netzero,low,high,high,ref,no,low,3.955525124,fuel oil
108150,on,2020,netzero,high,high,high,ref,no,low,3.955301813,fuel oil
108199,on,2020,netzero,ref,high,ref,ref,yes,low,3.955397319,fuel oil
108248,on,2020,netzero,low,high,ref,ref,yes,low,3.955525124,fuel oil
108297,on,2020,netzero,high,high,ref,ref,yes,low,3.955301813,fuel oil
108346,on,2020,netzero,ref,high,low,ref,yes,low,3.955397319,fuel oil
108395,on,2020,netzero,low,high,low,ref,yes,low,3.955525124,fuel oil
108444,on,2020,netzero,high,ref,low,ref,no,low,3.955320737,fuel oil
108493,on,2020,netzero,high,high,low,ref,yes,low,3.955301813,fuel oil
108542,on,2020,netzero,ref,high,high,ref,yes,low,3.955397319,fuel oil
108591,on,2020,netzero,low,high,high,ref,yes,low,3.955525124,fuel oil
108640,on,2020,netzero,high,high,high,ref,yes,low,3.955301813,fuel oil
108689,on,2020,netzero,ref,ref,ref,low,no,low,3.955416679,fuel oil
108738,on,2020,netzero,low,ref,ref,low,no,low,3.955544705,fuel oil
108787,on,2020,netzero,high,ref,ref,low,no,low,3.955320737,fuel oil
108836,on,2020,netzero,ref,ref,low,low,no,low,3.955416679,fuel oil
108885,on,2020,netzero,low,ref,low,low,no,low,3.955544705,fuel oil
108934,on,2020,netzero,high,ref,low,low,no,low,3.955320737,fuel oil
108983,on,2020,netzero,ref,ref,high,ref,no,low,3.955416679,fuel oil
109032,on,2020,netzero,ref,ref,high,low,no,low,3.955416679,fuel oil
109081,on,2020,netzero,low,ref,high,low,no,low,3.955544705,fuel oil
109130,on,2020,netzero,high,ref,high,low,no,low,3.955320737,fuel oil
109179,on,2020,netzero,ref,ref,ref,low,yes,low,3.955416679,fuel oil
109228,on,2020,netzero,low,ref,ref,low,yes,low,3.955544705,fuel oil
109277,on,2020,netzero,high,ref,ref,low,yes,low,3.955320737,fuel oil
109326,on,2020,netzero,ref,ref,low,low,yes,low,3.955416679,fuel oil
109375,on,2020,netzero,low,ref,low,low,yes,low,3.955544705,fuel oil
109424,on,2020,netzero,high,ref,low,low,yes,low,3.955320737,fuel oil
109473,on,2020,netzero,ref,ref,high,low,yes,low,3.955416679,fuel oil
109522,on,2020,netzero,low,ref,high,ref,no,low,3.955544705,fuel oil
109571,on,2020,netzero,low,ref,high,low,yes,low,3.955544705,fuel oil
109620,on,2020,netzero,high,ref,high,low,yes,low,3.955320737,fuel oil
109669,on,2020,netzero,ref,low,ref,low,no,low,3.955436348,fuel oil
109718,on,2020,netzero,low,low,ref,low,no,low,3.955572623,fuel oil
109767,on,2020,netzero,high,low,ref,low,no,low,3.955345842,fuel oil
109816,on,2020,netzero,ref,low,low,low,no,low,3.955436348,fuel oil
109865,on,2020,netzero,low,low,low,low,no,low,3.955572623,fuel oil
109914,on,2020,netzero,high,low,low,low,no,low,3.955345842,fuel oil
109963,on,2020,netzero,ref,low,high,low,no,low,3.955436348,fuel oil
110012,on,2020,netzero,low,low,high,low,no,low,3.955572623,fuel oil
110061,on,2020,netzero,high,ref,high,ref,no,low,3.955320737,fuel oil
110110,on,2020,netzero,high,low,high,low,no,low,3.955345842,fuel oil
110159,on,2020,netzero,ref,low,ref,low,yes,low,3.955436348,fuel oil
110208,on,2020,netzero,low,low,ref,low,yes,low,3.955572623,fuel oil
110257,on,2020,netzero,high,low,ref,low,yes,low,3.955345842,fuel oil
110306,on,2020,netzero,ref,low,low,low,yes,low,3.955436348,fuel oil
110355,on,2020,netzero,low,low,low,low,yes,low,3.955572623,fuel oil
110404,on,2020,netzero,high,low,low,low,yes,low,3.955345842,fuel oil
110453,on,2020,netzero,ref,low,high,low,yes,low,3.955436348,fuel oil
110502,on,2020,netzero,low,low,high,low,yes,low,3.955572623,fuel oil
110551,on,2020,netzero,high,low,high,low,yes,low,3.955345842,fuel oil
110600,on,2020,netzero,ref,ref,ref,ref,yes,low,3.955416679,fuel oil
110649,on,2020,netzero,ref,high,ref,low,no,low,3.955397319,fuel oil
110698,on,2020,netzero,low,high,ref,low,no,low,3.955525124,fuel oil
110747,on,2020,netzero,high,high,ref,low,no,low,3.955301813,fuel oil
110796,on,2020,netzero,ref,high,low,low,no,low,3.955397319,fuel oil
110845,on,2020,netzero,low,high,low,low,no,low,3.955525124,fuel oil
110894,on,2020,netzero,high,high,low,low,no,low,3.955301813,fuel oil
110943,on,2020,netzero,ref,high,high,low,no,low,3.955397319,fuel oil
110992,on,2020,netzero,low,high,high,low,no,low,3.955525124,fuel oil
111041,on,2020,netzero,high,high,high,low,no,low,3.955301813,fuel oil
111090,on,2020,netzero,ref,high,ref,low,yes,low,3.955397319,fuel oil
21176,on,2025,legislated,ref,ref,ref,ref,no,high,3.218670118,fuel oil
21225,on,2025,legislated,low,ref,ref,ref,no,high,3.193329107,fuel oil
21274,on,2025,legislated,low,ref,ref,ref,yes,high,3.193329107,fuel oil
21323,on,2025,legislated,low,high,ref,low,yes,high,3.297438446,fuel oil
21372,on,2025,legislated,high,high,ref,low,yes,high,3.307501912,fuel oil
21421,on,2025,legislated,ref,high,low,low,yes,high,3.32991728,fuel oil
21470,on,2025,legislated,low,high,low,low,yes,high,3.297436293,fuel oil
21519,on,2025,legislated,high,high,low,low,yes,high,3.307410506,fuel oil
21568,on,2025,legislated,ref,high,high,low,yes,high,3.329922754,fuel oil
21617,on,2025,legislated,low,high,high,low,yes,high,3.297451749,fuel oil
21666,on,2025,legislated,high,high,high,low,yes,high,3.307410779,fuel oil
21715,on,2025,legislated,high,ref,ref,ref,yes,high,3.201992526,fuel oil
21764,on,2025,legislated,ref,ref,low,ref,yes,high,3.218670855,fuel oil
21813,on,2025,legislated,low,ref,low,ref,yes,high,3.193349108,fuel oil
21862,on,2025,legislated,high,ref,low,ref,yes,high,3.201992166,fuel oil
21911,on,2025,legislated,ref,ref,high,ref,yes,high,3.218672758,fuel oil
21960,on,2025,legislated,low,ref,high,ref,yes,high,3.193351681,fuel oil
22009,on,2025,legislated,high,ref,high,ref,yes,high,3.201997151,fuel oil
22058,on,2025,legislated,ref,low,ref,ref,no,high,3.218708255,fuel oil
22107,on,2025,legislated,low,low,ref,ref,no,high,3.193370951,fuel oil
22156,on,2025,legislated,high,ref,ref,ref,no,high,3.201992526,fuel oil
22205,on,2025,legislated,high,low,ref,ref,no,high,3.202075615,fuel oil
22254,on,2025,legislated,ref,low,low,ref,no,high,3.218708931,fuel oil
22303,on,2025,legislated,low,low,low,ref,no,high,3.193389793,fuel oil
22352,on,2025,legislated,high,low,low,ref,no,high,3.202049787,fuel oil
22401,on,2025,legislated,ref,low,high,ref,no,high,3.218711127,fuel oil
22450,on,2025,legislated,low,low,high,ref,no,high,3.193399724,fuel oil
22499,on,2025,legislated,high,low,high,ref,no,high,3.201994477,fuel oil
22548,on,2025,legislated,ref,low,ref,ref,yes,high,3.218708255,fuel oil
22597,on,2025,legislated,low,low,ref,ref,yes,high,3.193370951,fuel oil
22646,on,2025,legislated,high,low,ref,ref,yes,high,3.202075615,fuel oil
22695,on,2025,legislated,ref,ref,low,ref,no,high,3.218670855,fuel oil
22744,on,2025,legislated,ref,low,low,ref,yes,high,3.218708931,fuel oil
22793,on,2025,legislated,low,low,low,ref,yes,high,3.193389793,fuel oil
22842,on,2025,legislated,high,low,low,ref,yes,high,3.202049787,fuel oil
22891,on,2025,legislated,ref,low,high,ref,yes,high,3.218711127,fuel oil
22940,on,2025,legislated,low,low,high,ref,yes,high,3.193399724,fuel oil
22989,on,2025,legislated,high,low,high,ref,yes,high,3.201994477,fuel oil
23038,on,2025,legislated,ref,high,ref,ref,no,high,3.218711936,fuel oil
23087,on,2025,legislated,low,high,ref,ref,no,high,3.193411714,fuel oil
23136,on,2025,legislated,high,high,ref,ref,no,high,3.20205546,fuel oil
23185,on,2025,legislated,ref,high,low,ref,no,high,3.218712509,fuel oil
23234,on,2025,legislated,low,ref,low,ref,no,high,3.193349108,fuel oil
23283,on,2025,legislated,low,high,low,ref,no,high,3.193421514,fuel oil
23332,on,2025,legislated,high,high,low,ref,no,high,3.202056718,fuel oil
23381,on,2025,legislated,ref,high,high,ref,no,high,3.218714169,fuel oil
23430,on,2025,legislated,low,high,high,ref,no,high,3.193422721,fuel oil
23479,on,2025,legislated,high,high,high,ref,no,high,3.202057743,fuel oil
23528,on,2025,legislated,ref,high,ref,ref,yes,high,3.218711936,fuel oil
23577,on,2025,legislated,low,high,ref,ref,yes,high,3.193411714,fuel oil
23626,on,2025,legislated,high,high,ref,ref,yes,high,3.20205546,fuel oil
23675,on,2025,legislated,ref,high,low,ref,yes,high,3.218712509,fuel oil
23724,on,2025,legislated,low,high,low,ref,yes,high,3.193421514,fuel oil
23773,on,2025,legislated,high,ref,low,ref,no,high,3.201992166,fuel oil
23822,on,2025,legislated,high,high,low,ref,yes,high,3.202056718,fuel oil
23871,on,2025,legislated,ref,high,high,ref,yes,high,3.218714169,fuel oil
23920,on,2025,legislated,low,high,high,ref,yes,high,3.193422721,fuel oil
23969,on,2025,legislated,high,high,high,ref,yes,high,3.202057743,fuel oil
24018,on,2025,legislated,ref,ref,ref,low,no,high,3.329926936,fuel oil
24067,on,2025,legislated,low,ref,ref,low,no,high,3.297463187,fuel oil
24116,on,2025,legislated,high,ref,ref,low,no,high,3.307468751,fuel oil
24165,on,2025,legislated,ref,ref,low,low,no,high,3.329927044,fuel oil
24214,on,2025,legislated,low,ref,low,low,no,high,3.297475492,fuel oil
24263,on,2025,legislated,high,ref,low,low,no,high,3.307313005,fuel oil
24312,on,2025,legislated,ref,ref,high,ref,no,high,3.218672758,fuel oil
24361,on,2025,legislated,ref,ref,high,low,no,high,3.32993292,fuel oil
24410,on,2025,legislated,low,ref,high,low,no,high,3.297480439,fuel oil
24459,on,2025,legislated,high,ref,high,low,no,high,3.307377723,fuel oil
24508,on,2025,legislated,ref,ref,ref,low,yes,high,3.329926936,fuel oil
24557,on,2025,legislated,low,ref,ref,low,yes,high,3.297463187,fuel oil
